category,accuracy,grp_size,gt_id,run_id
interest,0.6433823529411765,272,faf6ca10-4e2d-442-GT_TOPIC_interest,faf6ca10-4e2d-442
cpu,0.5,4,faf6ca10-4e2d-442-GT_TOPIC_cpu,faf6ca10-4e2d-442
jobs,0.7959183673469388,49,faf6ca10-4e2d-442-GT_TOPIC_jobs,faf6ca10-4e2d-442
grain,0.35294117647058826,51,faf6ca10-4e2d-442-GT_TOPIC_grain,faf6ca10-4e2d-442
housing,0.7058823529411765,17,faf6ca10-4e2d-442-GT_TOPIC_housing,faf6ca10-4e2d-442
nat-gas,0.5555555555555556,36,faf6ca10-4e2d-442-GT_TOPIC_nat-gas,faf6ca10-4e2d-442
orange,0.8636363636363636,22,faf6ca10-4e2d-442-GT_TOPIC_orange,faf6ca10-4e2d-442
gnp,0.7297297297297297,74,faf6ca10-4e2d-442-GT_TOPIC_gnp,faf6ca10-4e2d-442
tea,0.6,5,faf6ca10-4e2d-442-GT_TOPIC_tea,faf6ca10-4e2d-442
income,0.8181818181818182,11,faf6ca10-4e2d-442-GT_TOPIC_income,faf6ca10-4e2d-442
coconut,1.0,1,faf6ca10-4e2d-442-GT_TOPIC_coconut,faf6ca10-4e2d-442
rice,1.0,1,faf6ca10-4e2d-442-GT_TOPIC_rice,faf6ca10-4e2d-442
cocoa,0.5901639344262295,61,faf6ca10-4e2d-442-GT_TOPIC_cocoa,faf6ca10-4e2d-442
rand,1.0,1,faf6ca10-4e2d-442-GT_TOPIC_rand,faf6ca10-4e2d-442
sugar,0.3114754098360656,122,faf6ca10-4e2d-442-GT_TOPIC_sugar,faf6ca10-4e2d-442
gas,0.2777777777777778,18,faf6ca10-4e2d-442-GT_TOPIC_gas,faf6ca10-4e2d-442
strategic-metal,0.3333333333333333,15,faf6ca10-4e2d-442-GT_TOPIC_strategic-metal,faf6ca10-4e2d-442
pet-chem,0.3157894736842105,19,faf6ca10-4e2d-442-GT_TOPIC_pet-chem,faf6ca10-4e2d-442
ship,0.3402777777777778,144,faf6ca10-4e2d-442-GT_TOPIC_ship,faf6ca10-4e2d-442
groundnut,1.0,2,faf6ca10-4e2d-442-GT_TOPIC_groundnut,faf6ca10-4e2d-442
silver,0.25,4,faf6ca10-4e2d-442-GT_TOPIC_silver,faf6ca10-4e2d-442
l-cattle,1.0,1,faf6ca10-4e2d-442-GT_TOPIC_l-cattle,faf6ca10-4e2d-442
reserves,0.4489795918367347,49,faf6ca10-4e2d-442-GT_TOPIC_reserves,faf6ca10-4e2d-442
bop,0.7096774193548387,31,faf6ca10-4e2d-442-GT_TOPIC_bop,faf6ca10-4e2d-442
heat,0.3,10,faf6ca10-4e2d-442-GT_TOPIC_heat,faf6ca10-4e2d-442
platinum,0.6666666666666666,3,faf6ca10-4e2d-442-GT_TOPIC_platinum,faf6ca10-4e2d-442
oilseed,0.2222222222222222,9,faf6ca10-4e2d-442-GT_TOPIC_oilseed,faf6ca10-4e2d-442
cotton,0.25,24,faf6ca10-4e2d-442-GT_TOPIC_cotton,faf6ca10-4e2d-442
dlr,1.0,6,faf6ca10-4e2d-442-GT_TOPIC_dlr,faf6ca10-4e2d-442
propane,1.0,1,faf6ca10-4e2d-442-GT_TOPIC_propane,faf6ca10-4e2d-442
zinc,0.5384615384615384,13,faf6ca10-4e2d-442-GT_TOPIC_zinc,faf6ca10-4e2d-442
ipi,0.6,45,faf6ca10-4e2d-442-GT_TOPIC_ipi,faf6ca10-4e2d-442
trade,0.8098159509202454,326,faf6ca10-4e2d-442-GT_TOPIC_trade,faf6ca10-4e2d-442
rubber,0.775,40,faf6ca10-4e2d-442-GT_TOPIC_rubber,faf6ca10-4e2d-442
retail,0.6,20,faf6ca10-4e2d-442-GT_TOPIC_retail,faf6ca10-4e2d-442
crude,0.28609625668449196,374,faf6ca10-4e2d-442-GT_TOPIC_crude,faf6ca10-4e2d-442
veg-oil,0.7333333333333333,30,faf6ca10-4e2d-442-GT_TOPIC_veg-oil,faf6ca10-4e2d-442
potato,0.4,5,faf6ca10-4e2d-442-GT_TOPIC_potato,faf6ca10-4e2d-442
acq,0.35776614310645727,2292,faf6ca10-4e2d-442-GT_TOPIC_acq,faf6ca10-4e2d-442
alum,0.28,50,faf6ca10-4e2d-442-GT_TOPIC_alum,faf6ca10-4e2d-442
fuel,0.5454545454545454,11,faf6ca10-4e2d-442-GT_TOPIC_fuel,faf6ca10-4e2d-442
cpi,0.6901408450704225,71,faf6ca10-4e2d-442-GT_TOPIC_cpi,faf6ca10-4e2d-442
meal-feed,0.5454545454545454,11,faf6ca10-4e2d-442-GT_TOPIC_meal-feed,faf6ca10-4e2d-442
lumber,0.42857142857142855,14,faf6ca10-4e2d-442-GT_TOPIC_lumber,faf6ca10-4e2d-442
hog,1.0,1,faf6ca10-4e2d-442-GT_TOPIC_hog,faf6ca10-4e2d-442
coffee,0.6339285714285714,112,faf6ca10-4e2d-442-GT_TOPIC_coffee,faf6ca10-4e2d-442
carcass,0.45454545454545453,11,faf6ca10-4e2d-442-GT_TOPIC_carcass,faf6ca10-4e2d-442
wpi,0.9130434782608695,23,faf6ca10-4e2d-442-GT_TOPIC_wpi,faf6ca10-4e2d-442
money-supply,0.695364238410596,151,faf6ca10-4e2d-442-GT_TOPIC_money-supply,faf6ca10-4e2d-442
lei,0.5714285714285714,14,5aef5c79-4294-4f3-GT_TOPIC_lei,5aef5c79-4294-4f3
nzdlr,1.0,1,5aef5c79-4294-4f3-GT_TOPIC_nzdlr,5aef5c79-4294-4f3
nickel,1.0,4,5aef5c79-4294-4f3-GT_TOPIC_nickel,5aef5c79-4294-4f3
gold,0.6555555555555556,90,5aef5c79-4294-4f3-GT_TOPIC_gold,5aef5c79-4294-4f3
naphtha,1.0,1,5aef5c79-4294-4f3-GT_TOPIC_naphtha,5aef5c79-4294-4f3
jet,0.6666666666666666,3,5aef5c79-4294-4f3-GT_TOPIC_jet,5aef5c79-4294-4f3
livestock,0.5,22,5aef5c79-4294-4f3-GT_TOPIC_livestock,5aef5c79-4294-4f3
money-fx,0.7022653721682848,309,5aef5c79-4294-4f3-GT_TOPIC_money-fx,5aef5c79-4294-4f3
earn,0.5707366811113943,3923,5aef5c79-4294-4f3-GT_TOPIC_earn,5aef5c79-4294-4f3
yen,1.0,6,5aef5c79-4294-4f3-GT_TOPIC_yen,5aef5c79-4294-4f3
copper,0.6363636363636364,44,5aef5c79-4294-4f3-GT_TOPIC_copper,5aef5c79-4294-4f3
lead,0.75,8,5aef5c79-4294-4f3-GT_TOPIC_lead,5aef5c79-4294-4f3
iron-steel,0.9736842105263158,38,5aef5c79-4294-4f3-GT_TOPIC_iron-steel,5aef5c79-4294-4f3
instal-debt,0.5,6,5aef5c79-4294-4f3-GT_TOPIC_instal-debt,5aef5c79-4294-4f3
dmk,1.0,1,5aef5c79-4294-4f3-GT_TOPIC_dmk,5aef5c79-4294-4f3
tin,0.8888888888888888,27,5aef5c79-4294-4f3-GT_TOPIC_tin,5aef5c79-4294-4f3
interest,0.7536764705882353,272,5aef5c79-4294-4f3-GT_TOPIC_interest,5aef5c79-4294-4f3
cpu,0.75,4,5aef5c79-4294-4f3-GT_TOPIC_cpu,5aef5c79-4294-4f3
jobs,0.40816326530612246,49,5aef5c79-4294-4f3-GT_TOPIC_jobs,5aef5c79-4294-4f3
grain,0.803921568627451,51,5aef5c79-4294-4f3-GT_TOPIC_grain,5aef5c79-4294-4f3
housing,0.5294117647058824,17,5aef5c79-4294-4f3-GT_TOPIC_housing,5aef5c79-4294-4f3
nat-gas,0.9166666666666666,36,5aef5c79-4294-4f3-GT_TOPIC_nat-gas,5aef5c79-4294-4f3
orange,0.7272727272727273,22,5aef5c79-4294-4f3-GT_TOPIC_orange,5aef5c79-4294-4f3
gnp,0.8783783783783784,74,5aef5c79-4294-4f3-GT_TOPIC_gnp,5aef5c79-4294-4f3
tea,0.8,5,5aef5c79-4294-4f3-GT_TOPIC_tea,5aef5c79-4294-4f3
income,0.5454545454545454,11,5aef5c79-4294-4f3-GT_TOPIC_income,5aef5c79-4294-4f3
coconut,1.0,1,5aef5c79-4294-4f3-GT_TOPIC_coconut,5aef5c79-4294-4f3
rice,1.0,1,5aef5c79-4294-4f3-GT_TOPIC_rice,5aef5c79-4294-4f3
cocoa,0.7377049180327869,61,5aef5c79-4294-4f3-GT_TOPIC_cocoa,5aef5c79-4294-4f3
rand,1.0,1,5aef5c79-4294-4f3-GT_TOPIC_rand,5aef5c79-4294-4f3
sugar,0.7786885245901639,122,5aef5c79-4294-4f3-GT_TOPIC_sugar,5aef5c79-4294-4f3
gas,0.5555555555555556,18,5aef5c79-4294-4f3-GT_TOPIC_gas,5aef5c79-4294-4f3
strategic-metal,0.8,15,5aef5c79-4294-4f3-GT_TOPIC_strategic-metal,5aef5c79-4294-4f3
pet-chem,0.631578947368421,19,5aef5c79-4294-4f3-GT_TOPIC_pet-chem,5aef5c79-4294-4f3
ship,0.7986111111111112,144,5aef5c79-4294-4f3-GT_TOPIC_ship,5aef5c79-4294-4f3
groundnut,1.0,2,5aef5c79-4294-4f3-GT_TOPIC_groundnut,5aef5c79-4294-4f3
silver,1.0,4,5aef5c79-4294-4f3-GT_TOPIC_silver,5aef5c79-4294-4f3
l-cattle,1.0,1,5aef5c79-4294-4f3-GT_TOPIC_l-cattle,5aef5c79-4294-4f3
reserves,0.5510204081632653,49,5aef5c79-4294-4f3-GT_TOPIC_reserves,5aef5c79-4294-4f3
bop,0.6451612903225806,31,5aef5c79-4294-4f3-GT_TOPIC_bop,5aef5c79-4294-4f3
heat,0.7,10,5aef5c79-4294-4f3-GT_TOPIC_heat,5aef5c79-4294-4f3
platinum,1.0,3,5aef5c79-4294-4f3-GT_TOPIC_platinum,5aef5c79-4294-4f3
oilseed,0.7777777777777778,9,5aef5c79-4294-4f3-GT_TOPIC_oilseed,5aef5c79-4294-4f3
cotton,0.875,24,5aef5c79-4294-4f3-GT_TOPIC_cotton,5aef5c79-4294-4f3
dlr,1.0,6,5aef5c79-4294-4f3-GT_TOPIC_dlr,5aef5c79-4294-4f3
propane,1.0,1,5aef5c79-4294-4f3-GT_TOPIC_propane,5aef5c79-4294-4f3
zinc,0.8461538461538461,13,5aef5c79-4294-4f3-GT_TOPIC_zinc,5aef5c79-4294-4f3
ipi,0.6444444444444445,45,5aef5c79-4294-4f3-GT_TOPIC_ipi,5aef5c79-4294-4f3
trade,0.9171779141104295,326,5aef5c79-4294-4f3-GT_TOPIC_trade,5aef5c79-4294-4f3
rubber,0.925,40,5aef5c79-4294-4f3-GT_TOPIC_rubber,5aef5c79-4294-4f3
retail,0.7,20,5aef5c79-4294-4f3-GT_TOPIC_retail,5aef5c79-4294-4f3
crude,0.7513368983957219,374,5aef5c79-4294-4f3-GT_TOPIC_crude,5aef5c79-4294-4f3
veg-oil,0.9,30,5aef5c79-4294-4f3-GT_TOPIC_veg-oil,5aef5c79-4294-4f3
potato,0.8,5,5aef5c79-4294-4f3-GT_TOPIC_potato,5aef5c79-4294-4f3
acq,0.7006980802792321,2292,5aef5c79-4294-4f3-GT_TOPIC_acq,5aef5c79-4294-4f3
alum,0.88,50,5aef5c79-4294-4f3-GT_TOPIC_alum,5aef5c79-4294-4f3
fuel,0.45454545454545453,11,5aef5c79-4294-4f3-GT_TOPIC_fuel,5aef5c79-4294-4f3
cpi,0.4225352112676056,71,5aef5c79-4294-4f3-GT_TOPIC_cpi,5aef5c79-4294-4f3
meal-feed,1.0,11,5aef5c79-4294-4f3-GT_TOPIC_meal-feed,5aef5c79-4294-4f3
lumber,0.9285714285714286,14,5aef5c79-4294-4f3-GT_TOPIC_lumber,5aef5c79-4294-4f3
hog,1.0,1,5aef5c79-4294-4f3-GT_TOPIC_hog,5aef5c79-4294-4f3
coffee,0.8482142857142857,112,5aef5c79-4294-4f3-GT_TOPIC_coffee,5aef5c79-4294-4f3
carcass,0.9090909090909091,11,5aef5c79-4294-4f3-GT_TOPIC_carcass,5aef5c79-4294-4f3
wpi,0.43478260869565216,23,5aef5c79-4294-4f3-GT_TOPIC_wpi,5aef5c79-4294-4f3
money-supply,0.5099337748344371,151,5aef5c79-4294-4f3-GT_TOPIC_money-supply,5aef5c79-4294-4f3
lei,0.7142857142857143,14,cca0d4df-c4a0-4df-GT_TOPIC_lei,cca0d4df-c4a0-4df
nzdlr,1.0,1,cca0d4df-c4a0-4df-GT_TOPIC_nzdlr,cca0d4df-c4a0-4df
nickel,0.5,4,cca0d4df-c4a0-4df-GT_TOPIC_nickel,cca0d4df-c4a0-4df
gold,0.8111111111111111,90,cca0d4df-c4a0-4df-GT_TOPIC_gold,cca0d4df-c4a0-4df
naphtha,1.0,1,cca0d4df-c4a0-4df-GT_TOPIC_naphtha,cca0d4df-c4a0-4df
jet,1.0,3,cca0d4df-c4a0-4df-GT_TOPIC_jet,cca0d4df-c4a0-4df
livestock,0.2727272727272727,22,cca0d4df-c4a0-4df-GT_TOPIC_livestock,cca0d4df-c4a0-4df
money-fx,0.35275080906148865,309,cca0d4df-c4a0-4df-GT_TOPIC_money-fx,cca0d4df-c4a0-4df
earn,0.5796584246749936,3923,cca0d4df-c4a0-4df-GT_TOPIC_earn,cca0d4df-c4a0-4df
yen,0.8333333333333334,6,cca0d4df-c4a0-4df-GT_TOPIC_yen,cca0d4df-c4a0-4df
copper,0.3409090909090909,44,cca0d4df-c4a0-4df-GT_TOPIC_copper,cca0d4df-c4a0-4df
lead,0.375,8,cca0d4df-c4a0-4df-GT_TOPIC_lead,cca0d4df-c4a0-4df
iron-steel,0.8421052631578947,38,cca0d4df-c4a0-4df-GT_TOPIC_iron-steel,cca0d4df-c4a0-4df
instal-debt,0.6666666666666666,6,cca0d4df-c4a0-4df-GT_TOPIC_instal-debt,cca0d4df-c4a0-4df
dmk,1.0,1,cca0d4df-c4a0-4df-GT_TOPIC_dmk,cca0d4df-c4a0-4df
tin,0.7407407407407407,27,cca0d4df-c4a0-4df-GT_TOPIC_tin,cca0d4df-c4a0-4df
interest,0.3786764705882353,272,cca0d4df-c4a0-4df-GT_TOPIC_interest,cca0d4df-c4a0-4df
cpu,0.5,4,cca0d4df-c4a0-4df-GT_TOPIC_cpu,cca0d4df-c4a0-4df
jobs,0.4489795918367347,49,cca0d4df-c4a0-4df-GT_TOPIC_jobs,cca0d4df-c4a0-4df
grain,0.35294117647058826,51,cca0d4df-c4a0-4df-GT_TOPIC_grain,cca0d4df-c4a0-4df
housing,0.35294117647058826,17,cca0d4df-c4a0-4df-GT_TOPIC_housing,cca0d4df-c4a0-4df
nat-gas,0.8888888888888888,36,cca0d4df-c4a0-4df-GT_TOPIC_nat-gas,cca0d4df-c4a0-4df
orange,0.36363636363636365,22,cca0d4df-c4a0-4df-GT_TOPIC_orange,cca0d4df-c4a0-4df
gnp,0.7702702702702703,74,cca0d4df-c4a0-4df-GT_TOPIC_gnp,cca0d4df-c4a0-4df
tea,0.6,5,cca0d4df-c4a0-4df-GT_TOPIC_tea,cca0d4df-c4a0-4df
income,0.7272727272727273,11,cca0d4df-c4a0-4df-GT_TOPIC_income,cca0d4df-c4a0-4df
coconut,1.0,1,cca0d4df-c4a0-4df-GT_TOPIC_coconut,cca0d4df-c4a0-4df
rice,1.0,1,cca0d4df-c4a0-4df-GT_TOPIC_rice,cca0d4df-c4a0-4df
cocoa,0.4918032786885246,61,cca0d4df-c4a0-4df-GT_TOPIC_cocoa,cca0d4df-c4a0-4df
rand,1.0,1,cca0d4df-c4a0-4df-GT_TOPIC_rand,cca0d4df-c4a0-4df
sugar,0.4426229508196721,122,cca0d4df-c4a0-4df-GT_TOPIC_sugar,cca0d4df-c4a0-4df
gas,0.5,18,cca0d4df-c4a0-4df-GT_TOPIC_gas,cca0d4df-c4a0-4df
strategic-metal,0.4666666666666667,15,cca0d4df-c4a0-4df-GT_TOPIC_strategic-metal,cca0d4df-c4a0-4df
pet-chem,0.8947368421052632,19,cca0d4df-c4a0-4df-GT_TOPIC_pet-chem,cca0d4df-c4a0-4df
ship,0.4166666666666667,144,cca0d4df-c4a0-4df-GT_TOPIC_ship,cca0d4df-c4a0-4df
groundnut,0.5,2,cca0d4df-c4a0-4df-GT_TOPIC_groundnut,cca0d4df-c4a0-4df
silver,0.25,4,cca0d4df-c4a0-4df-GT_TOPIC_silver,cca0d4df-c4a0-4df
l-cattle,1.0,1,cca0d4df-c4a0-4df-GT_TOPIC_l-cattle,cca0d4df-c4a0-4df
reserves,0.7959183673469388,49,cca0d4df-c4a0-4df-GT_TOPIC_reserves,cca0d4df-c4a0-4df
bop,0.9354838709677419,31,cca0d4df-c4a0-4df-GT_TOPIC_bop,cca0d4df-c4a0-4df
heat,0.7,10,cca0d4df-c4a0-4df-GT_TOPIC_heat,cca0d4df-c4a0-4df
platinum,0.6666666666666666,3,cca0d4df-c4a0-4df-GT_TOPIC_platinum,cca0d4df-c4a0-4df
oilseed,0.4444444444444444,9,cca0d4df-c4a0-4df-GT_TOPIC_oilseed,cca0d4df-c4a0-4df
cotton,0.375,24,cca0d4df-c4a0-4df-GT_TOPIC_cotton,cca0d4df-c4a0-4df
dlr,0.8333333333333334,6,cca0d4df-c4a0-4df-GT_TOPIC_dlr,cca0d4df-c4a0-4df
propane,1.0,1,cca0d4df-c4a0-4df-GT_TOPIC_propane,cca0d4df-c4a0-4df
zinc,0.38461538461538464,13,cca0d4df-c4a0-4df-GT_TOPIC_zinc,cca0d4df-c4a0-4df
ipi,0.5111111111111111,45,cca0d4df-c4a0-4df-GT_TOPIC_ipi,cca0d4df-c4a0-4df
trade,0.5797546012269938,326,cca0d4df-c4a0-4df-GT_TOPIC_trade,cca0d4df-c4a0-4df
rubber,0.55,40,cca0d4df-c4a0-4df-GT_TOPIC_rubber,cca0d4df-c4a0-4df
retail,0.65,20,cca0d4df-c4a0-4df-GT_TOPIC_retail,cca0d4df-c4a0-4df
crude,0.5213903743315508,374,cca0d4df-c4a0-4df-GT_TOPIC_crude,cca0d4df-c4a0-4df
veg-oil,0.8333333333333334,30,cca0d4df-c4a0-4df-GT_TOPIC_veg-oil,cca0d4df-c4a0-4df
potato,0.4,5,cca0d4df-c4a0-4df-GT_TOPIC_potato,cca0d4df-c4a0-4df
acq,0.806282722513089,2292,cca0d4df-c4a0-4df-GT_TOPIC_acq,cca0d4df-c4a0-4df
alum,0.46,50,cca0d4df-c4a0-4df-GT_TOPIC_alum,cca0d4df-c4a0-4df
fuel,0.8181818181818182,11,cca0d4df-c4a0-4df-GT_TOPIC_fuel,cca0d4df-c4a0-4df
cpi,0.7323943661971831,71,cca0d4df-c4a0-4df-GT_TOPIC_cpi,cca0d4df-c4a0-4df
meal-feed,0.6363636363636364,11,cca0d4df-c4a0-4df-GT_TOPIC_meal-feed,cca0d4df-c4a0-4df
lumber,0.6428571428571429,14,cca0d4df-c4a0-4df-GT_TOPIC_lumber,cca0d4df-c4a0-4df
hog,1.0,1,cca0d4df-c4a0-4df-GT_TOPIC_hog,cca0d4df-c4a0-4df
coffee,0.6696428571428571,112,cca0d4df-c4a0-4df-GT_TOPIC_coffee,cca0d4df-c4a0-4df
carcass,0.36363636363636365,11,cca0d4df-c4a0-4df-GT_TOPIC_carcass,cca0d4df-c4a0-4df
wpi,0.782608695652174,23,cca0d4df-c4a0-4df-GT_TOPIC_wpi,cca0d4df-c4a0-4df
money-supply,0.6688741721854304,151,cca0d4df-c4a0-4df-GT_TOPIC_money-supply,cca0d4df-c4a0-4df
lei,0.9285714285714286,14,f5d4acba-d576-4d8-GT_TOPIC_lei,f5d4acba-d576-4d8
nzdlr,1.0,1,f5d4acba-d576-4d8-GT_TOPIC_nzdlr,f5d4acba-d576-4d8
nickel,1.0,4,f5d4acba-d576-4d8-GT_TOPIC_nickel,f5d4acba-d576-4d8
gold,0.8,90,f5d4acba-d576-4d8-GT_TOPIC_gold,f5d4acba-d576-4d8
naphtha,1.0,1,f5d4acba-d576-4d8-GT_TOPIC_naphtha,f5d4acba-d576-4d8
jet,1.0,3,f5d4acba-d576-4d8-GT_TOPIC_jet,f5d4acba-d576-4d8
livestock,0.5,22,f5d4acba-d576-4d8-GT_TOPIC_livestock,f5d4acba-d576-4d8
money-fx,0.5631067961165048,309,f5d4acba-d576-4d8-GT_TOPIC_money-fx,f5d4acba-d576-4d8
earn,0.5814427733877134,3923,f5d4acba-d576-4d8-GT_TOPIC_earn,f5d4acba-d576-4d8
yen,1.0,6,f5d4acba-d576-4d8-GT_TOPIC_yen,f5d4acba-d576-4d8
copper,0.5681818181818182,44,f5d4acba-d576-4d8-GT_TOPIC_copper,f5d4acba-d576-4d8
lead,0.75,8,f5d4acba-d576-4d8-GT_TOPIC_lead,f5d4acba-d576-4d8
iron-steel,0.9210526315789473,38,f5d4acba-d576-4d8-GT_TOPIC_iron-steel,f5d4acba-d576-4d8
instal-debt,1.0,6,f5d4acba-d576-4d8-GT_TOPIC_instal-debt,f5d4acba-d576-4d8
dmk,1.0,1,f5d4acba-d576-4d8-GT_TOPIC_dmk,f5d4acba-d576-4d8
tin,1.0,27,f5d4acba-d576-4d8-GT_TOPIC_tin,f5d4acba-d576-4d8
interest,0.4227941176470588,272,f5d4acba-d576-4d8-GT_TOPIC_interest,f5d4acba-d576-4d8
cpu,0.75,4,f5d4acba-d576-4d8-GT_TOPIC_cpu,f5d4acba-d576-4d8
jobs,0.6326530612244898,49,f5d4acba-d576-4d8-GT_TOPIC_jobs,f5d4acba-d576-4d8
grain,0.8627450980392157,51,f5d4acba-d576-4d8-GT_TOPIC_grain,f5d4acba-d576-4d8
housing,0.9411764705882353,17,f5d4acba-d576-4d8-GT_TOPIC_housing,f5d4acba-d576-4d8
nat-gas,0.8055555555555556,36,f5d4acba-d576-4d8-GT_TOPIC_nat-gas,f5d4acba-d576-4d8
orange,0.5454545454545454,22,f5d4acba-d576-4d8-GT_TOPIC_orange,f5d4acba-d576-4d8
gnp,0.7567567567567568,74,f5d4acba-d576-4d8-GT_TOPIC_gnp,f5d4acba-d576-4d8
tea,1.0,5,f5d4acba-d576-4d8-GT_TOPIC_tea,f5d4acba-d576-4d8
income,0.7272727272727273,11,f5d4acba-d576-4d8-GT_TOPIC_income,f5d4acba-d576-4d8
coconut,1.0,1,f5d4acba-d576-4d8-GT_TOPIC_coconut,f5d4acba-d576-4d8
rice,1.0,1,f5d4acba-d576-4d8-GT_TOPIC_rice,f5d4acba-d576-4d8
cocoa,1.0,61,f5d4acba-d576-4d8-GT_TOPIC_cocoa,f5d4acba-d576-4d8
rand,1.0,1,f5d4acba-d576-4d8-GT_TOPIC_rand,f5d4acba-d576-4d8
sugar,0.860655737704918,122,f5d4acba-d576-4d8-GT_TOPIC_sugar,f5d4acba-d576-4d8
gas,0.6111111111111112,18,f5d4acba-d576-4d8-GT_TOPIC_gas,f5d4acba-d576-4d8
strategic-metal,0.6,15,f5d4acba-d576-4d8-GT_TOPIC_strategic-metal,f5d4acba-d576-4d8
pet-chem,0.7894736842105263,19,f5d4acba-d576-4d8-GT_TOPIC_pet-chem,f5d4acba-d576-4d8
ship,0.8125,144,f5d4acba-d576-4d8-GT_TOPIC_ship,f5d4acba-d576-4d8
groundnut,1.0,2,f5d4acba-d576-4d8-GT_TOPIC_groundnut,f5d4acba-d576-4d8
silver,0.5,4,f5d4acba-d576-4d8-GT_TOPIC_silver,f5d4acba-d576-4d8
l-cattle,1.0,1,f5d4acba-d576-4d8-GT_TOPIC_l-cattle,f5d4acba-d576-4d8
reserves,0.9387755102040817,49,f5d4acba-d576-4d8-GT_TOPIC_reserves,f5d4acba-d576-4d8
bop,0.8387096774193549,31,f5d4acba-d576-4d8-GT_TOPIC_bop,f5d4acba-d576-4d8
heat,0.7,10,f5d4acba-d576-4d8-GT_TOPIC_heat,f5d4acba-d576-4d8
platinum,1.0,3,f5d4acba-d576-4d8-GT_TOPIC_platinum,f5d4acba-d576-4d8
oilseed,0.6666666666666666,9,f5d4acba-d576-4d8-GT_TOPIC_oilseed,f5d4acba-d576-4d8
cotton,0.9166666666666666,24,f5d4acba-d576-4d8-GT_TOPIC_cotton,f5d4acba-d576-4d8
dlr,0.5,6,f5d4acba-d576-4d8-GT_TOPIC_dlr,f5d4acba-d576-4d8
propane,1.0,1,f5d4acba-d576-4d8-GT_TOPIC_propane,f5d4acba-d576-4d8
zinc,0.6153846153846154,13,f5d4acba-d576-4d8-GT_TOPIC_zinc,f5d4acba-d576-4d8
ipi,0.7111111111111111,45,f5d4acba-d576-4d8-GT_TOPIC_ipi,f5d4acba-d576-4d8
trade,0.7944785276073619,326,f5d4acba-d576-4d8-GT_TOPIC_trade,f5d4acba-d576-4d8
rubber,1.0,40,f5d4acba-d576-4d8-GT_TOPIC_rubber,f5d4acba-d576-4d8
retail,0.7,20,f5d4acba-d576-4d8-GT_TOPIC_retail,f5d4acba-d576-4d8
crude,0.732620320855615,374,f5d4acba-d576-4d8-GT_TOPIC_crude,f5d4acba-d576-4d8
veg-oil,0.9,30,f5d4acba-d576-4d8-GT_TOPIC_veg-oil,f5d4acba-d576-4d8
potato,0.8,5,f5d4acba-d576-4d8-GT_TOPIC_potato,f5d4acba-d576-4d8
acq,0.7962478184991274,2292,f5d4acba-d576-4d8-GT_TOPIC_acq,f5d4acba-d576-4d8
alum,0.7,50,f5d4acba-d576-4d8-GT_TOPIC_alum,f5d4acba-d576-4d8
fuel,0.7272727272727273,11,f5d4acba-d576-4d8-GT_TOPIC_fuel,f5d4acba-d576-4d8
cpi,0.8309859154929577,71,f5d4acba-d576-4d8-GT_TOPIC_cpi,f5d4acba-d576-4d8
meal-feed,0.9090909090909091,11,f5d4acba-d576-4d8-GT_TOPIC_meal-feed,f5d4acba-d576-4d8
lumber,0.9285714285714286,14,f5d4acba-d576-4d8-GT_TOPIC_lumber,f5d4acba-d576-4d8
hog,1.0,1,f5d4acba-d576-4d8-GT_TOPIC_hog,f5d4acba-d576-4d8
coffee,0.9375,112,f5d4acba-d576-4d8-GT_TOPIC_coffee,f5d4acba-d576-4d8
carcass,0.9090909090909091,11,f5d4acba-d576-4d8-GT_TOPIC_carcass,f5d4acba-d576-4d8
wpi,0.9565217391304348,23,f5d4acba-d576-4d8-GT_TOPIC_wpi,f5d4acba-d576-4d8
money-supply,0.7152317880794702,151,f5d4acba-d576-4d8-GT_TOPIC_money-supply,f5d4acba-d576-4d8
lei,0.5,14,7990c712-ba6b-4e8-GT_TOPIC_lei,7990c712-ba6b-4e8
nzdlr,1.0,1,7990c712-ba6b-4e8-GT_TOPIC_nzdlr,7990c712-ba6b-4e8
nickel,1.0,4,7990c712-ba6b-4e8-GT_TOPIC_nickel,7990c712-ba6b-4e8
gold,0.7,90,7990c712-ba6b-4e8-GT_TOPIC_gold,7990c712-ba6b-4e8
naphtha,1.0,1,7990c712-ba6b-4e8-GT_TOPIC_naphtha,7990c712-ba6b-4e8
jet,1.0,3,7990c712-ba6b-4e8-GT_TOPIC_jet,7990c712-ba6b-4e8
livestock,0.5909090909090909,22,7990c712-ba6b-4e8-GT_TOPIC_livestock,7990c712-ba6b-4e8
money-fx,0.8187702265372169,309,7990c712-ba6b-4e8-GT_TOPIC_money-fx,7990c712-ba6b-4e8
earn,0.5325006372673974,3923,7990c712-ba6b-4e8-GT_TOPIC_earn,7990c712-ba6b-4e8
yen,0.5,6,7990c712-ba6b-4e8-GT_TOPIC_yen,7990c712-ba6b-4e8
copper,0.7272727272727273,44,7990c712-ba6b-4e8-GT_TOPIC_copper,7990c712-ba6b-4e8
lead,1.0,8,7990c712-ba6b-4e8-GT_TOPIC_lead,7990c712-ba6b-4e8
iron-steel,0.8157894736842105,38,7990c712-ba6b-4e8-GT_TOPIC_iron-steel,7990c712-ba6b-4e8
